family,dataset,src_ip,dst_ip,dst_port,proto,multiclass_label,model,prediction
sliver,sliver_A_0655,172.20.0.58,142.251.150.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,142.251.151.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,142.251.152.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,142.251.154.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,142.251.155.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,142.251.156.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,142.251.157.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,151.101.131.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,151.101.195.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,151.101.3.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,151.101.67.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,167.82.48.223,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,172.20.0.10,8443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,184.28.183.49,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,185.125.190.20,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,185.125.190.21,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,185.125.190.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,185.125.190.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,185.125.190.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,20.200.245.247,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,202.43.57.85,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,23.217.180.246,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,23.217.69.53,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,23.46.237.27,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,23.47.150.66,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,23.49.205.28,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,23.60.185.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,23.60.186.45,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,91.189.91.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,91.189.91.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,91.189.91.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.58,91.189.92.23,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,103.102.166.224,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,104.16.123.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,104.16.124.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,104.75.1.165,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,104.94.216.37,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,142.251.150.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,142.251.151.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,142.251.152.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,142.251.153.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,142.251.154.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,142.251.155.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,142.251.156.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,142.251.157.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,151.101.131.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,151.101.195.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,151.101.3.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,151.101.67.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,167.82.48.223,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,172.20.0.10,8443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,184.28.183.49,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,185.125.190.20,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,185.125.190.21,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,185.125.190.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,185.125.190.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,185.125.190.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,185.125.190.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,20.200.245.247,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,23.217.180.246,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,23.46.237.27,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,23.47.150.66,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,23.49.205.28,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,23.60.185.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,23.60.186.45,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,91.189.91.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,91.189.91.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,91.189.91.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,91.189.92.23,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.59,91.189.92.24,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,103.102.166.224,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,104.16.123.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,104.16.124.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,104.75.0.183,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,104.75.1.165,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,104.94.216.37,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,104.94.218.45,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,142.251.150.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,142.251.151.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,142.251.152.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,142.251.153.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,142.251.154.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,142.251.155.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,142.251.156.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,142.251.157.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,151.101.131.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,151.101.195.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,151.101.3.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,151.101.67.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,167.82.0.223,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,167.82.48.223,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,184.28.183.49,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,184.31.228.249,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,185.125.190.20,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,185.125.190.21,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,185.125.190.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,185.125.190.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,185.125.190.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,185.125.190.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,20.200.245.247,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.217.180.246,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.217.69.53,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.221.151.70,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.46.237.27,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.47.150.66,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.49.205.28,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.49.206.40,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.60.185.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.60.186.45,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,23.63.77.47,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,91.189.91.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,91.189.91.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,91.189.91.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,91.189.92.23,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.6,91.189.92.24,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,103.102.166.224,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,104.16.123.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,104.16.124.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,104.75.1.165,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,104.94.218.45,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,142.251.150.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,142.251.151.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,142.251.152.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,142.251.153.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,142.251.154.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,142.251.155.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,142.251.156.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,142.251.157.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,151.101.131.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,151.101.195.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,151.101.3.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,151.101.67.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,167.82.48.223,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,172.20.0.10,8443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,184.28.183.49,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,185.125.190.20,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,185.125.190.21,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,185.125.190.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,185.125.190.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,185.125.190.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,185.125.190.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,20.200.245.247,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,23.217.180.246,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,23.217.69.53,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,23.46.237.27,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,23.47.150.66,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,23.49.205.28,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,23.60.185.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,23.60.186.45,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,23.63.77.47,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,91.189.91.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,91.189.91.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,91.189.91.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,91.189.92.23,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.60,91.189.92.24,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,103.102.166.224,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,104.16.123.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,104.16.124.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,104.75.0.183,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,104.75.1.165,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,104.94.216.37,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,104.94.218.45,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,142.251.150.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,142.251.151.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,142.251.152.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,142.251.153.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,142.251.154.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,142.251.155.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,142.251.156.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,151.101.131.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,151.101.195.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,151.101.3.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,151.101.67.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,167.82.48.223,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,172.20.0.10,8443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,184.28.183.49,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,184.31.228.249,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,185.125.190.20,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,185.125.190.21,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,185.125.190.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,185.125.190.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,185.125.190.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,185.125.190.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,20.200.245.247,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,23.217.180.246,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,23.46.237.27,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,23.47.150.66,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,23.49.205.28,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,23.60.185.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,23.60.186.45,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,91.189.91.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,91.189.91.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,91.189.91.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.61,91.189.92.23,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,103.102.166.224,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,104.16.123.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,104.16.124.96,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,104.75.1.165,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,104.94.216.37,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,142.251.150.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,142.251.151.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,142.251.152.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,142.251.153.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,142.251.154.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,142.251.155.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,142.251.156.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,142.251.157.119,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,151.101.131.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,151.101.195.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,151.101.3.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,151.101.67.19,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,167.82.48.223,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,172.20.0.10,8443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,184.31.228.249,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,185.125.190.20,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,185.125.190.21,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,185.125.190.29,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,185.125.190.81,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,185.125.190.82,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,185.125.190.83,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,20.200.245.247,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,202.43.57.85,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,23.217.180.246,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,23.217.69.53,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,23.46.237.27,443,tcp,sliver,logistic_regression,sliver
sliver,sliver_A_0655,172.20.0.62,23.47.150.66,443,tcp,sliver,logistic_regression,sliver
